Entry,localization,evidence_code
Q8WUU4,Nucleus,ECO:0000250
Q8WUU5,Nucleus,ECO:0000269
Q8WUW1,Cytoskeleton,ECO:0000250
Q8WUX1,Cell membrane,ECO:0000250
Q8WUX9,Nucleus envelope,ECO:0000269
Q8WUX9,Cytoplasm,ECO:0000269
Q8WUY3,Cytoplasm,ECO:0000269
Q8WV19,Membrane,ECO:0000255
Q8WV22,Nucleus,ECO:0000269
Q8WV22,Telomere,ECO:0000305
Q8WV24,Cytoplasm,ECO:0000269
Q8WV24,Cytoplasmic vesicle,ECO:0000269
Q8WV24,Nucleolus,ECO:0000269
Q8WV28,Cytoplasm,ECO:0000269
Q8WV28,Cell membrane,ECO:0000269
Q8WV37,Nucleus,ECO:0000269
Q8WV41,Membrane,None
Q8WV41,Cytosol,None
Q8WV41,Cytoplasmic vesicle membrane,None
Q8WV44,Cytoplasm,ECO:0000269
Q8WV44,Nucleus,ECO:0000269
Q8WV74,Mitochondrion,ECO:0000250
Q8WV92,Late endosome membrane,None
Q8WV92,Membrane,None
Q8WV92,Midbody,None
Q8WV93,Mitochondrion membrane,ECO:0000269
Q8WV99,Endoplasmic reticulum membrane,ECO:0000250
Q8WVB3,Extracellular vesicle,ECO:0000269
Q8WVB3,Nucleus,ECO:0000250
Q8WVB3,Cytoplasm,ECO:0000250
Q8WVB6,Nucleus,ECO:0000269
Q8WVC0,Nucleus,ECO:0000269
Q8WVD3,Chromosome,ECO:0000269
Q8WVD5,Membrane,ECO:0000305
Q8WVE7,Nucleus envelope,ECO:0000269
Q8WVE7,Endoplasmic reticulum membrane,ECO:0000269
Q8WVF1,Basal cell membrane,None
Q8WVJ2,Centrosome,ECO:0000269
Q8WVJ2,Spindle pole,ECO:0000269
Q8WVJ2,Kinetochore,ECO:0000269
Q8WVJ9,Nucleus,ECO:0000269
Q8WVJ9,Cytoplasm,ECO:0000269
Q8WVJ9,Nucleus,ECO:0000255
Q8WVK2,Nucleus,ECO:0000305
Q8WVK7,Kinetochore,ECO:0000269
Q8WVK7,Spindle,ECO:0000269
Q8WVM0,Mitochondrion,ECO:0000269
Q8WVM7,Centromere,None
Q8WVM7,Nucleus,None
Q8WVM7,Chromosome,None
Q8WVM8,Golgi stack membrane,ECO:0000250
Q8WVM8,Endoplasmic reticulum membrane,ECO:0000250
Q8WVM8,Cytoplasm,ECO:0000250
Q8WVN6,Cell membrane,ECO:0000305
Q8WVN6,Secreted,None
Q8WVN8,Cytoplasm,ECO:0000269
Q8WVP5,Cytoplasm,ECO:0000250
Q8WVP7,Membrane,ECO:0000250
Q8WVQ1,Endoplasmic reticulum membrane,ECO:0000269
Q8WVQ1,Golgi stack membrane,ECO:0000269
Q8WVQ1,Cell membrane,ECO:0000269
Q8WVR3,Vesicle,ECO:0000269
Q8WVR3,Cytoplasm,ECO:0000269
Q8WVR3,Midbody,ECO:0000269
Q8WVR3,Spindle,ECO:0000269
Q8WVS4,Cilium,ECO:0000269
Q8WVS4,Centrosome,ECO:0000269
Q8WVT3,Nucleus,ECO:0000269
Q8WVT3,Endoplasmic reticulum-Golgi intermediate compartment,ECO:0000269
Q8WVV4,Tight junction,ECO:0000269
Q8WVV5,Membrane,ECO:0000305
Q8WVX3,Membrane,ECO:0000305
Q8WVX9,Peroxisome membrane,ECO:0000269
Q8WVY7,Nucleus,ECO:0000269
Q8WVZ1,Golgi apparatus membrane,ECO:0000305
Q8WVZ1,Golgi apparatus membrane,ECO:0000269
Q8WVZ1,Perinuclear region,ECO:0000269
Q8WVZ9,Cytoplasm,ECO:0000305
Q8WVZ9,Nucleus,ECO:0000305
Q8WW01,Nucleus,ECO:0000305
Q8WW01,Nucleolus,ECO:0000305
Q8WW12,Nucleus,ECO:0000269
Q8WW22,Membrane,ECO:0000305
Q8WW24,Cilium axoneme,ECO:0000250
Q8WW24,Flagellum,ECO:0000250
Q8WW34,Membrane,ECO:0000305
Q8WW35,Dynein axonemal particle,ECO:0000305
Q8WW38,Nucleus,ECO:0000269
Q8WW43,Membrane,ECO:0000305
Q8WWA0,Cell membrane,ECO:0000305
Q8WWA0,Secreted,ECO:0000269
Q8WWA0,Secreted,ECO:0000305
Q8WWB7,Lysosome membrane,ECO:0000269
Q8WWC4,Mitochondrion matrix,ECO:0000269
Q8WWF3,Membrane,ECO:0000305
Q8WWF5,Endoplasmic reticulum membrane,ECO:0000269
Q8WWG9,Membrane,ECO:0000305
Q8WWH4,Cytoplasm,ECO:0000250
Q8WWH5,Nucleus,ECO:0000269
Q8WWH5,Cytosol,ECO:0000269
Q8WWI5,Mitochondrion outer membrane,ECO:0000269
Q8WWI5,Cell membrane,ECO:0000269
Q8WWK9,Spindle,None
Q8WWK9,Cytoskeleton,None
Q8WWK9,Spindle pole,None
Q8WWL2,Cytoplasmic vesicle membrane,ECO:0000250
Q8WWL2,Cytosol,ECO:0000250
Q8WWL2,Cell membrane,ECO:0000250
Q8WWL2,Cytoskeleton,ECO:0000250
Q8WWL7,Nucleus,ECO:0000269
Q8WWM7,Cytoplasmic granule,ECO:0000269
Q8WWM7,Cytoplasm,ECO:0000269
Q8WWM7,Nucleus speckle,ECO:0000269
Q8WWM7,Membrane,ECO:0000269
Q8WWM9,Cytoplasm,ECO:0000250
Q8WWN8,Cell membrane,ECO:0000250
Q8WWN8,Lamellipodium,ECO:0000250
Q8WWN8,Cytoplasm,ECO:0000250
Q8WWN8,Cytoskeleton,ECO:0000250
Q8WWN8,Ruffle,ECO:0000250
Q8WWN9,Cell membrane,ECO:0000250
Q8WWN9,Cytoplasm,ECO:0000250
Q8WWP7,Golgi apparatus membrane,ECO:0000250
Q8WWP7,Endoplasmic reticulum membrane,ECO:0000250
Q8WWQ0,Nucleus,ECO:0000250
Q8WWQ2,Extracellular matrix,ECO:0000269
Q8WWQ8,Cytoplasm,ECO:0000269
Q8WWQ8,Cell membrane,ECO:0000269
Q8WWR8,Endoplasmic reticulum membrane,ECO:0000269
Q8WWR8,Mitochondrion inner membrane,ECO:0000269
Q8WWR8,Neuron projection,ECO:0000250
Q8WWR8,Lysosome lumen,ECO:0000269
Q8WWR8,Mitochondrion outer membrane,ECO:0000269
Q8WWR8,Microsome membrane,ECO:0000269
Q8WWR8,Mitochondrion membrane,ECO:0000269
Q8WWR8,Cell membrane,ECO:0000269
Q8WWT9,Cell membrane,ECO:0000269
Q8WWU5,Acrosome,ECO:0000250
Q8WWU5,Flagellum,ECO:0000250
Q8WWU5,Membrane,ECO:0000305
Q8WWV3,Mitochondrion outer membrane,ECO:0000269
Q8WWV6,Cell membrane,ECO:0000250
Q8WWW0,Cytoskeleton,None
Q8WWW0,Cytoplasm,None
Q8WWX8,Apical cell membrane,ECO:0000250
Q8WWX8,Membrane,ECO:0000305
Q8WWX9,Golgi apparatus,ECO:0000305
Q8WWX9,Endoplasmic reticulum,ECO:0000305
Q8WWX9,Perinuclear region,ECO:0000269
Q8WWY3,Nucleus,ECO:0000269
Q8WWY3,Cajal body,ECO:0000269
Q8WWY3,Nucleus speckle,ECO:0000269
Q8WWY6,Nucleus,ECO:0000269
Q8WWY8,Secreted,ECO:0000269
Q8WWY8,Cell membrane,ECO:0000269
Q8WWZ1,Cytoplasm,ECO:0000269
Q8WWZ1,Secreted,ECO:0000269
Q8WWZ3,Cytoplasm,ECO:0000305
Q8WWZ4,Membrane,ECO:0000305
Q8WWZ7,Late endosome membrane,ECO:0000250
Q8WWZ7,Lysosome membrane,ECO:0000250
Q8WWZ7,Golgi apparatus membrane,ECO:0000250
Q8WWZ7,Cell membrane,ECO:0000250
Q8WWZ8,Nucleus envelope,ECO:0000269
Q8WX92,Nucleus,ECO:0000269
Q8WX93,Focal adhesion,ECO:0000269
Q8WX93,Growth cone,ECO:0000250
Q8WX93,Cytoskeleton,ECO:0000269
Q8WX93,Ruffle,ECO:0000269
Q8WX93,Z line,ECO:0000269
Q8WX93,Axon,ECO:0000250
Q8WX93,Podosome,ECO:0000250
Q8WX93,Lamellipodium,ECO:0000269
Q8WXA3,Nucleus,ECO:0000250
Q8WXA8,Cell membrane,ECO:0000269
Q8WXA9,Nucleus,None
Q8WXB1,Cytoplasm,ECO:0000269
Q8WXC3,Cytoplasm,ECO:0000269
Q8WXC6,Nucleus,ECO:0000269
Q8WXC6,Cytoplasm,ECO:0000269
Q8WXC6,Nucleoplasm,ECO:0000269
Q8WXD0,Cell membrane,None
Q8WXD2,Secretory vesicle,ECO:0000250
Q8WXD2,Secretory vesicle membrane,ECO:0000250
Q8WXD2,Secreted,ECO:0000269
Q8WXD5,Cytoplasm,ECO:0000269
Q8WXD5,Nucleoplasm,ECO:0000269
Q8WXD5,Gem,ECO:0000269
Q8WXE1,Nucleus,ECO:0000269
Q8WXE9,Cytoplasm,ECO:0000269
Q8WXE9,Membrane,ECO:0000269
Q8WXE9,Synaptosome,ECO:0000250
Q8WXF0,Nucleus,ECO:0000305
Q8WXF1,Nucleus speckle,None
Q8WXF1,Nucleus matrix,ECO:0000250
Q8WXF1,Cytoplasm,ECO:0000250
Q8WXF1,Nucleolus,None
Q8WXF3,Secreted,None
Q8WXF7,Endoplasmic reticulum membrane,ECO:0000269
Q8WXF7,Axon,ECO:0000250
Q8WXF7,Golgi apparatus membrane,ECO:0000269
Q8WXF8,Nucleolus,ECO:0000269
Q8WXG1,Golgi apparatus,ECO:0000269
Q8WXG1,Lipid droplet,ECO:0000269
Q8WXG1,Endoplasmic reticulum membrane,None
Q8WXG1,Mitochondrion inner membrane,None
Q8WXG1,Mitochondrion outer membrane,None
Q8WXG1,Mitochondrion,None
Q8WXG1,Endoplasmic reticulum,ECO:0000269
Q8WXG6,Cytoplasm,ECO:0000269
Q8WXG6,Axon,ECO:0000250
Q8WXG6,Cell membrane,ECO:0000269
Q8WXG9,Stereocilium membrane,ECO:0000250
Q8WXG9,Cell membrane,ECO:0000250
Q8WXG9,Photoreceptor inner segment,ECO:0000250
Q8WXH0,Sarcoplasmic reticulum membrane,ECO:0000305
Q8WXH0,Nucleoplasm,None
Q8WXH0,Cell membrane,ECO:0000305
Q8WXH0,Nucleus outer membrane,ECO:0000305
Q8WXH0,Mitochondrion,None
Q8WXH0,Cytoskeleton,None
Q8WXH0,Focal adhesion,ECO:0000269
Q8WXH0,Z line,ECO:0000305
Q8WXH2,Cell membrane,ECO:0000250
Q8WXH2,Endoplasmic reticulum membrane,ECO:0000250
Q8WXI2,Membrane,None
Q8WXI2,Cytoplasm,None
Q8WXI3,Cytoplasm,ECO:0000269
Q8WXI3,Nucleus,ECO:0000269
Q8WXI4,Cytoplasm,ECO:0000269
Q8WXI4,Mitochondrion matrix,ECO:0000269
Q8WXI7,Cell membrane,None
Q8WXI7,Extracellular space,None
Q8WXI8,Cell membrane,ECO:0000269
Q8WXI9,Nucleus speckle,ECO:0000269
Q8WXR4,Stereocilium,ECO:0000250
Q8WXR4,Cytoskeleton,None
Q8WXS3,Cytoplasm,ECO:0000269
Q8WXS3,Membrane raft,ECO:0000250
Q8WXS3,Synaptosome,ECO:0000250
Q8WXS3,Postsynaptic density,ECO:0000250
Q8WXS5,Postsynaptic density membrane,ECO:0000250
Q8WXS5,Cell membrane,ECO:0000250
Q8WXS8,Extracellular matrix,ECO:0000250
Q8WXU2,Nucleus,ECO:0000269
Q8WXU2,Dynein axonemal particle,ECO:0000305
Q8WXU2,Cytoplasm,ECO:0000269
Q8WXU2,Neuron projection,ECO:0000250
Q8WXW3,Secreted,ECO:0000269
Q8WXW3,Cytoplasm,ECO:0000269
Q8WXW3,Centrosome,ECO:0000269
Q8WXW3,Centriolar satellite,ECO:0000269
Q8WXW3,Nucleus,ECO:0000269
Q8WXX0,Cilium axoneme,ECO:0000269
Q8WXX5,Nucleus,ECO:0000269
Q8WXX5,Cytoplasm,ECO:0000269
Q8WXX5,Cell membrane,ECO:0000269
Q8WXX7,Nucleus,ECO:0000269
Q8WXX7,Growth cone,ECO:0000250
Q8WXX7,Cytoskeleton,ECO:0000250
Q8WY07,Cell membrane,None
Q8WY21,Membrane,None
Q8WY36,Nucleus,ECO:0000305
Q8WY41,Cytoplasm,ECO:0000269
Q8WY41,Perinuclear region,ECO:0000269
Q8WY54,Nucleus,ECO:0000269
Q8WY54,Cytoplasm,ECO:0000269
Q8WY64,Cytoplasm,ECO:0000305
Q8WY64,Cell membrane,ECO:0000269
Q8WY91,Nucleus,None
Q8WY91,Cytoplasm,None
Q8WY98,Membrane,ECO:0000305
Q8WYA0,Cilium,ECO:0000305
Q8WYA0,Cytoplasm,ECO:0000250
Q8WYA1,Nucleus,ECO:0000269
Q8WYA1,Nucleus,ECO:0000255
Q8WYA6,Cytoplasm,ECO:0000305
Q8WYA6,Nucleus,None
Q8WYB5,Nucleus,ECO:0000305
Q8WYH8,Nucleus,ECO:0000269
Q8WYH8,Chromosome,ECO:0000269
Q8WYJ6,Cytoskeleton,ECO:0000250
Q8WYJ6,Centrosome,None
Q8WYJ6,Cytoplasm,ECO:0000250
Q8WYJ6,Midbody,None
Q8WYK0,Cytosol,ECO:0000269
Q8WYK2,Nucleus,ECO:0000305
Q8WYL5,Cleavage furrow,None
Q8WYL5,Lamellipodium,None
Q8WYL5,Cytoskeleton,None
Q8WYL5,Midbody,None
Q8WYN0,Cytoplasm,ECO:0000250
Q8WYP3,Cytoplasm,ECO:0000305
Q8WYP5,Nucleoplasm,ECO:0000269
Q8WYP5,Kinetochore,ECO:0000269
Q8WYP5,Nuclear pore complex,ECO:0000269
Q8WYP5,Nucleus envelope,ECO:0000269
Q8WYP5,Nucleus,ECO:0000269
Q8WYP5,Nucleus matrix,ECO:0000269
Q8WYP5,Cytoplasm,ECO:0000250
Q8WYQ3,Mitochondrion intermembrane space,ECO:0000269
Q8WYQ5,Nucleus,ECO:0000269
Q8WYQ5,Nucleolus,ECO:0000269
Q8WYR1,Cell membrane,ECO:0000250
Q8WYR1,Cytoplasm,ECO:0000250
Q8WYR1,Nucleus,ECO:0000250
Q8WYR4,Cilium,ECO:0000269
Q8WYR4,Cytoplasm,ECO:0000250
Q8WZ04,Cytoplasm,ECO:0000269
Q8WZ04,Endoplasmic reticulum,ECO:0000250
Q8WZ04,Membrane,ECO:0000305
Q8WZ19,Nucleus,ECO:0000269
Q8WZ42,Nucleus,ECO:0000269
Q8WZ42,Cytoplasm,ECO:0000305
Q8WZ55,Cell membrane,ECO:0000250
Q8WZ55,Cytoplasm,ECO:0000250
Q8WZ59,Membrane,ECO:0000250
Q8WZ73,Cytosol,None
Q8WZ73,Cell membrane,None
Q8WZ73,Recycling endosome membrane,ECO:0000250
Q8WZ74,Dendritic spine,ECO:0000250
Q8WZ74,Cell cortex,ECO:0000250
Q8WZA1,Golgi apparatus membrane,ECO:0000303
Q8WZA1,Golgi apparatus membrane,ECO:0000269
Q8WZA2,Membrane,ECO:0000250
Q8WZA2,Cytoplasm,None
Q92185,Golgi apparatus membrane,ECO:0000305
Q92186,Golgi apparatus membrane,ECO:0000305
Q92187,Golgi apparatus membrane,ECO:0000305
Q92466,Nucleus,ECO:0000269
Q92466,Chromosome,ECO:0000269
Q92481,Nucleus,ECO:0000250
Q92482,Basolateral cell membrane,ECO:0000250
Q92482,Cell membrane,ECO:0000269
Q92484,Secreted,ECO:0000269
Q92485,Secreted,ECO:0000250
Q92485,Cell membrane,ECO:0000250
Q92496,Secreted,None
Q92499,Mitochondrion,ECO:0000250
Q92499,Cytoplasm,ECO:0000269
Q92499,Cytoplasm,None
Q92499,Cytoplasmic granule,None
Q92499,Cytosol,ECO:0000250
Q92499,Nucleus,None
Q92502,Focal adhesion,ECO:0000269
Q92503,Golgi apparatus,ECO:0000269
Q92503,Cytoplasm,ECO:0000269
Q92504,Endoplasmic reticulum membrane,ECO:0000269
Q92504,cis-Golgi network membrane,ECO:0000269
Q92506,Mitochondrion matrix,ECO:0000269
Q92508,Endoplasmic reticulum membrane,ECO:0000269
Q92508,Cell membrane,ECO:0000250
Q92508,Endoplasmic reticulum-Golgi intermediate compartment membrane,ECO:0000250
Q92508,Lamellipodium membrane,ECO:0000269
Q92508,Cell membrane,ECO:0000269
Q92519,Cytoskeleton,ECO:0000250
Q92519,Cytoplasm,ECO:0000250
Q92520,Secreted,ECO:0000250
Q92520,Cytoplasmic vesicle,ECO:0000269
Q92521,Endoplasmic reticulum membrane,ECO:0000269
Q92522,Nucleus,None
Q92522,Chromosome,None
Q92523,Mitochondrion outer membrane,ECO:0000305
Q92526,Cytoplasm,ECO:0000305
Q92530,Cytoplasm,ECO:0000269
Q92530,Endoplasmic reticulum,ECO:0000269
Q92535,Endoplasmic reticulum membrane,ECO:0000269
Q92536,Basolateral cell membrane,ECO:0000269
Q92537,Membrane,ECO:0000305
Q92538,Golgi apparatus,ECO:0000269
Q92538,Lipid droplet,ECO:0000269
Q92538,Cytoplasm,ECO:0000269
Q92538,trans-Golgi network,ECO:0000269
Q92538,cis-Golgi network,ECO:0000269
Q92538,Membrane,None
Q92538,Endoplasmic reticulum-Golgi intermediate compartment,ECO:0000269
Q92539,Endoplasmic reticulum membrane,ECO:0000250
Q92539,Cytosol,ECO:0000250
Q92539,Nucleus,ECO:0000250
Q92540,Cytoplasm,ECO:0000269
Q92540,Nucleus,ECO:0000269
Q92541,Nucleoplasm,ECO:0000250
Q92542,Melanosome,ECO:0000269
Q92542,Cytoplasmic vesicle membrane,ECO:0000269
Q92542,Membrane,ECO:0000269
Q92543,Early endosome membrane,ECO:0000250
Q92543,Cytoplasmic vesicle membrane,ECO:0000305
Q92544,Golgi apparatus,ECO:0000269
Q92544,Membrane,ECO:0000255
Q92544,Early endosome,ECO:0000269
Q92546,Membrane,ECO:0000269
Q92546,Cytosol,ECO:0000269
Q92547,Spindle pole,None
Q92547,Centrosome,None
Q92547,Nucleus,None
Q92547,Chromosome,None
Q92551,Cytoplasm,ECO:0000269
Q92551,Nucleus,ECO:0000269
Q92552,Cytoplasm,ECO:0000269
Q92552,Mitochondrion,ECO:0000269
Q92556,Cell membrane,None
Q92556,Cytoplasm,None
Q92558,Cytoskeleton,ECO:0000269
Q92558,Synapse,ECO:0000250
Q92558,Focal adhesion,ECO:0000269
Q92560,Cytoplasm,ECO:0000269
Q92560,Nucleus,ECO:0000269
Q92562,Endosome membrane,ECO:0000269
Q92563,Extracellular matrix,ECO:0000305
Q92564,Nucleus,ECO:0000269
Q92565,Nucleus,None
Q92570,Nucleus,ECO:0000255
Q92572,Golgi apparatus,None
Q92572,Cytoplasmic vesicle membrane,None
Q92574,Cytoplasm,ECO:0000269
Q92574,Membrane,ECO:0000269
Q92575,Nucleus envelope,ECO:0000269
Q92575,Endoplasmic reticulum membrane,ECO:0000269
Q92581,Recycling endosome membrane,ECO:0000269
Q92581,Endosome membrane,ECO:0000269
Q92583,Secreted,None
Q92585,Nucleus speckle,ECO:0000269
Q92597,Cytosol,None
Q92597,Cell membrane,None
Q92597,Nucleus,None
Q92597,Centrosome,None
Q92598,Cytoplasm,ECO:0000269
Q92599,Presynapse,ECO:0000250
Q92599,Synapse,ECO:0000250
Q92599,Axon,ECO:0000250
Q92599,Cytoplasm,ECO:0000250
Q92599,Cytoskeleton,ECO:0000250
Q92599,Synaptic vesicle membrane,ECO:0000250
Q92600,Nucleus,ECO:0000250
Q92600,P-body,ECO:0000250
Q92604,Endoplasmic reticulum membrane,ECO:0000269
Q92608,Endomembrane system,ECO:0000269
Q92608,Cytoskeleton,ECO:0000269
Q92609,Autophagosome,ECO:0000269
Q92609,Endosome membrane,ECO:0000269
Q92611,Endoplasmic reticulum membrane,ECO:0000269
Q92614,Golgi apparatus,ECO:0000269
Q92614,Microtubule organizing center,ECO:0000250
Q92614,Cell surface,ECO:0000269
Q92614,Golgi outpost,ECO:0000250
Q92614,Cytoplasm,ECO:0000269
Q92614,trans-Golgi network,ECO:0000269
Q92614,Endoplasmic reticulum-Golgi intermediate compartment,ECO:0000250
Q92614,Cytoskeleton,ECO:0000250
Q92615,Cytosol,ECO:0000269
Q92616,Cytoplasm,ECO:0000250
Q92618,Nucleus,ECO:0000250
Q92619,Cytoplasm,ECO:0000269
Q92619,Ruffle membrane,ECO:0000269
Q92620,Nucleus,ECO:0000269
Q92621,Nucleus membrane,ECO:0000269
Q92621,Nuclear pore complex,ECO:0000269
Q92622,Late endosome,ECO:0000269
Q92622,Lysosome,ECO:0000269
Q92622,Early endosome,ECO:0000269
Q92624,Cytoskeleton,ECO:0000269
Q92624,Nucleus,ECO:0000269
Q92624,Membrane,ECO:0000269
Q92625,Cell projection,ECO:0000250
Q92625,Cytoplasm,None
Q92626,Extracellular matrix,ECO:0000269
Q92626,Cell surface,ECO:0000269
Q92626,Endoplasmic reticulum,ECO:0000269
Q92626,Basement membrane,ECO:0000250
Q92629,Sarcolemma,None
Q92629,Cytoskeleton,None
Q92630,Nucleus,None
Q92630,Cytoplasm,None
Q92633,Cell surface,ECO:0000269
Q92633,Endosome,ECO:0000269
Q92633,Cell membrane,ECO:0000269
Q92637,Cell membrane,ECO:0000269
Q92643,Endoplasmic reticulum membrane,ECO:0000269
Q92665,Mitochondrion,ECO:0000269
Q92667,Mitochondrion,ECO:0000250
Q92667,Mitochondrion outer membrane,ECO:0000250
Q92673,Endoplasmic reticulum membrane,ECO:0000269
Q92673,Early endosome membrane,ECO:0000269
Q92673,Secretory vesicle membrane,ECO:0000269
Q92673,Secreted,ECO:0000269
Q92673,Endosome membrane,ECO:0000269
Q92673,Golgi apparatus membrane,ECO:0000269
Q92673,Recycling endosome membrane,ECO:0000269
Q92673,Multivesicular body membrane,ECO:0000269
Q92673,trans-Golgi network membrane,ECO:0000269
Q92673,Cell membrane,ECO:0000269
Q92674,Centromere,None
Q92674,Nucleus,None
Q92681,Nucleus,ECO:0000269
Q92681,trans-Golgi network,ECO:0000269
Q92681,Cell membrane,ECO:0000269
Q92685,Endoplasmic reticulum membrane,ECO:0000305
Q92688,Nucleus,ECO:0000269
Q92688,Cytoplasm,ECO:0000269
Q92688,Cytoplasm,None
Q92692,Cell membrane,None
Q92698,Nucleus,ECO:0000269
Q92729,Cell junction,ECO:0000269
Q92729,Cell membrane,ECO:0000269
Q92730,Cytoskeleton,ECO:0000269
Q92730,Cell membrane,ECO:0000269
Q92731,Nucleus,ECO:0000269
Q92731,Nucleus,ECO:0000255
Q92733,Nucleus,ECO:0000269
Q92734,Endoplasmic reticulum,ECO:0000269
Q92736,Sarcoplasmic reticulum,ECO:0000250
Q92736,Sarcoplasmic reticulum membrane,ECO:0000269
Q92736,Membrane,ECO:0000305
Q92737,Cell membrane,ECO:0000305
Q92737,Nucleolus,ECO:0000269
Q92738,Cytoplasmic vesicle,None
Q92738,Golgi apparatus,None
Q92743,Secreted,ECO:0000269
Q92743,Cytosol,ECO:0000269
Q92743,Cell membrane,ECO:0000269
Q92748,Nucleus,ECO:0000269
Q92748,Cytoplasm,ECO:0000269
Q92750,Nucleus,ECO:0000269
Q92750,Cytoplasm,ECO:0000269
Q92752,Extracellular matrix,None
Q92753,Nucleoplasm,ECO:0000269
Q92754,Nucleus,ECO:0000269
Q92759,Nucleus,None
Q92765,Secreted,ECO:0000305
Q92766,Nucleus speckle,ECO:0000269
Q92769,Nucleus,ECO:0000269
Q92769,Cytoplasm,ECO:0000269
Q92772,Cytoplasm,ECO:0000269
Q92772,Nucleus,ECO:0000269
Q92777,Synapse,None
Q92781,Endoplasmic reticulum membrane,ECO:0000269
Q92782,Cytoplasm,ECO:0000305
Q92782,Nucleus,ECO:0000305
Q92783,Cytoplasm,ECO:0000305
Q92783,Early endosome membrane,ECO:0000269
Q92784,Nucleus,ECO:0000305
Q92785,Nucleus,ECO:0000269
Q92785,Cytoplasm,ECO:0000269
Q92786,Nucleus,ECO:0000250
Q92791,Endoplasmic reticulum,ECO:0000269
Q92793,Nucleus,None
Q92793,Cytoplasm,None
Q92794,Nucleoplasm,None
Q92794,PML body,None
Q92794,Nucleolus,None
Q92794,Nucleus,None
Q92797,Cell membrane,None
Q92797,Nucleoplasm,None
Q92797,Cell junction,None
Q92797,Cytoskeleton,None
Q92797,Tight junction,None
Q92800,Nucleus,ECO:0000269
Q92804,Nucleus,ECO:0000269
Q92804,Cytoplasm,ECO:0000269
Q92805,Acrosome,ECO:0000250
Q92805,trans-Golgi network membrane,ECO:0000269
Q92805,Golgi apparatus membrane,ECO:0000269
Q92813,Membrane,ECO:0000305
Q92817,Cornified envelope,None
Q92817,Desmosome,None
Q92817,Cytoskeleton,None
Q92819,Endoplasmic reticulum membrane,ECO:0000269
Q92819,Vesicle,ECO:0000269
Q92819,Golgi apparatus membrane,ECO:0000269
Q92819,Lysosome,ECO:0000269
Q92819,Cell membrane,ECO:0000269
Q92820,Melanosome,ECO:0000269
Q92820,Lysosome,ECO:0000269
Q92820,Extracellular space,ECO:0000305
Q92823,Secreted,ECO:0000250
Q92823,Axon,ECO:0000250
Q92823,Cell membrane,ECO:0000250
Q92824,Secreted,None
Q92824,Endomembrane system,None
Q92826,Nucleus,None
Q92830,Nucleus,ECO:0000269
Q92830,Centrosome,ECO:0000269
Q92830,Chromosome,ECO:0000269
Q92831,Nucleus,ECO:0000269
Q92831,Cytoplasm,ECO:0000269
Q92831,Centrosome,ECO:0000269
Q92832,Nucleus envelope,ECO:0000269
Q92832,Cytoplasm,ECO:0000269
Q92832,Secreted,ECO:0000250
Q92833,Nucleus,ECO:0000269
Q92833,Nucleus,ECO:0000255
Q92834,Golgi apparatus,ECO:0000269
Q92834,Flagellum axoneme,ECO:0000250
Q92834,Cilium,ECO:0000250
Q92834,Cilium basal body,None
Q92834,Centrosome,None
Q92834,Cilium axoneme,None
Q92835,Cytoplasm,ECO:0000269
Q92835,Membrane raft,ECO:0000250
Q92835,Membrane,ECO:0000269
Q92835,Cell membrane,ECO:0000250
Q92835,Cytoskeleton,ECO:0000250
Q92837,Cytoplasm,None
Q92838,Secreted,ECO:0000269
Q92838,Cell membrane,ECO:0000250
Q92839,Membrane,ECO:0000305
Q92841,Nucleus,ECO:0000269
Q92841,Cytosol,ECO:0000269
Q92841,Nucleolus,ECO:0000269
Q92843,Mitochondrion membrane,ECO:0000269
Q92844,Cytoplasm,None
Q92847,Cell membrane,None
Q92854,Cell membrane,ECO:0000269
Q92858,Nucleus,ECO:0000305
Q92859,Cell membrane,None
Q92870,Golgi apparatus,ECO:0000269
Q92870,Early endosome,ECO:0000269
Q92870,Endoplasmic reticulum,ECO:0000269
Q92871,Cytoplasm,ECO:0000250
Q92874,Cytoplasm,ECO:0000269
Q92874,Secreted,ECO:0000305
Q92876,Nucleolus,None
Q92876,Secreted,None
Q92876,Cytoplasm,None
Q92876,Mitochondrion,None
Q92876,Microsome,None
Q92878,Nucleus,ECO:0000269
Q92878,Telomere,ECO:0000269
Q92878,Chromosome,ECO:0000269
Q92879,Nucleus,ECO:0000269
Q92879,Cytoplasm,ECO:0000269
Q92882,Cytoplasm,ECO:0000305
Q92886,Nucleus,ECO:0000305
Q92887,Apical cell membrane,ECO:0000269
Q92888,Cytoplasm,ECO:0000269
Q92888,Membrane,ECO:0000269
Q92889,Nucleus,ECO:0000269
Q92889,Chromosome,ECO:0000269
Q92890,Cytosol,ECO:0000250
Q92890,Nucleus,ECO:0000250
Q92896,Golgi outpost,ECO:0000250
Q92896,Microtubule organizing center,ECO:0000250
Q92896,Golgi apparatus membrane,ECO:0000269
Q92900,Cytoplasm,ECO:0000269
Q92900,Perinuclear region,ECO:0000250
Q92900,P-body,None
Q92900,Nucleus,ECO:0000269
Q92903,Endoplasmic reticulum membrane,ECO:0000269
Q92904,Nucleus,ECO:0000250
Q92904,Cytoplasm,ECO:0000250
Q92905,Nucleus,ECO:0000269
Q92905,Synaptic vesicle,ECO:0000269
Q92905,Cytosol,ECO:0000269
Q92905,Perinuclear region,ECO:0000269
